facilityId,facilityName,state,zipCode,SMD %,SUB-2 %,SUB-3 %,TOB-3 %,Start Date,End Date,MedCont %,READM-30-IPF Measure Desc,READM-30-IPF Category,READM-30-IPF Denominator,READM-30-IPF Rate,READM-30-IPF Lower Estimate,READM-30-IPF Higher Estimate,READM-30-IPF Footnote,READM-30-IPF Start Date,READM-30-IPF End Date,IMM-2 %,Flu Season Start Date,Flu Season End Date
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,22408,96,100,100,100,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Worse Than the National Rate,88,25.1,19.8,31.2,,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
490145,STONESPRINGS HOSPITAL CENTER,VA,20166,88,100,61,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,53,22.1,16.9,28.4,,07/01/2021,06/30/2023,95,10/01/2023,03/31/2024
491303,DICKENSON COMMUNITY HOSPITAL,VA,24228,96,Not Available,8,13,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,78,20.8,14.9,28.1,,07/01/2021,06/30/2023,61,10/01/2023,03/31/2024
491308,RAPPAHANNOCK GENERAL HOSPITAL,VA,22482,80,27,78,97,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,74,17.8,13,23.7,,07/01/2021,06/30/2023,30,10/01/2023,03/31/2024
494010,NORTHERN VIRGINIA MENTAL HEALTH INSTI,VA,22042,85,18,72,11,01/01/2023,12/31/2023,75.3,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,144,18.1,14.1,23.1,,07/01/2021,06/30/2023,24,10/01/2023,03/31/2024
494017,SOUTHERN VIRGINIA MENTAL HEALTH INSTITUTE,VA,24541,89,31,95,47,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,36,17.3,12.1,24.2,,07/01/2021,06/30/2023,65,10/01/2023,03/31/2024
494021,WESTERN STATE HOSPITAL,VA,24402,92,48,86,12,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,93,14.7,10.5,19.9,,07/01/2021,06/30/2023,5,10/01/2023,03/31/2024
494022,POPLAR SPRINGS HOSPITAL,VA,23805,38,44,75,51,01/01/2023,12/31/2023,65,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,215,20,16,24.8,,07/01/2021,06/30/2023,51,10/01/2023,03/31/2024
494023,DOMINION HOSPITAL,VA,22044,94,100,85,64,01/01/2023,12/31/2023,64.8,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,168,18.7,14.4,23.7,,07/01/2021,06/30/2023,98,10/01/2023,03/31/2024
494025,VIRGINIA BEACH PSYCHIATRIC CENTER,VA,23454,88,79,66,65,01/01/2023,12/31/2023,73.7,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,341,21.4,17.8,25.3,,07/01/2021,06/30/2023,60,10/01/2023,03/31/2024
494029,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,VA,24354,79,33,60,16,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,103,16.9,12.7,22.2,,07/01/2021,06/30/2023,54,10/01/2023,03/31/2024
494032,THE PAVILION AT WILLIAMSBURG PLACE,VA,23188,95,6,9,22,01/01/2023,12/31/2023,68.8,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Worse Than the National Rate,318,23.3,19.6,27.7,,07/01/2021,06/30/2023,44,10/01/2023,03/31/2024
494033,CATAWBA HOSPITAL,VA,24070,98,24,62,27,01/01/2023,12/31/2023,72.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,124,16.9,12.5,22.3,,07/01/2021,06/30/2023,30,10/01/2023,03/31/2024
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,98195,87,4,33,24,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,102,16.1,11.6,22.1,,07/01/2021,06/30/2023,90,10/01/2023,03/31/2024
500015,MULTICARE AUBURN MEDICAL CENTER,WA,98001,79,72,67,93,01/01/2023,12/31/2023,86.8,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Better Than the National Rate,210,13.7,10.3,18.1,,07/01/2021,06/30/2023,99,10/01/2023,03/31/2024
500024,PROVIDENCE ST PETER HOSPITAL,WA,98506,67,26,32,27,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,55,16.1,11.3,22.8,,07/01/2021,06/30/2023,85,10/01/2023,03/31/2024
500026,SWEDISH EDMONDS HOSPITAL,WA,98026,Not Available,Not Available,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2023,Not Available,10/01/2023,03/31/2024
500027,SWEDISH MEDICAL CENTER,WA,98122,40,11,45,2,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,109,16.4,12,21.9,,07/01/2021,06/30/2023,72,10/01/2023,03/31/2024
500030,ST JOSEPH HOSPITAL,WA,98225,88,65,74,76,01/01/2023,12/31/2023,82.6,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,118,18.8,14.6,24.1,,07/01/2021,06/30/2023,84,10/01/2023,03/31/2024
500036,YAKIMA VALLEY MEMORIAL,WA,98902,97,59,Not Available,81,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,68,14.2,9.8,20.1,,07/01/2021,06/30/2023,99,10/01/2023,03/31/2024
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,98004,99,76,27,74,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,45,22.9,15.9,31.8,,07/01/2021,06/30/2023,95,10/01/2023,03/31/2024
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,99220,70,39,53,0,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,51,18.3,13,24.7,,07/01/2021,06/30/2023,85,10/01/2023,03/31/2024
500064,HARBORVIEW MEDICAL CENTER,WA,98104,90,77,84,34,01/01/2023,12/31/2023,83.6,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,237,17.8,14.3,21.8,,07/01/2021,06/30/2023,90,10/01/2023,03/31/2024
504002,BHC FAIRFAX HOSPITAL,WA,98034,85,51,46,53,01/01/2023,12/31/2023,74.7,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,488,18,15.4,21,,07/01/2021,06/30/2023,65,10/01/2023,03/31/2024
504004,EASTERN STATE HOSPITAL,WA,99022,92,57,21,0,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2023,56,10/01/2023,03/31/2024
504008,LOURDES COUNSELING CENTER,WA,99352,52,10,16,0,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Better Than the National Rate,75,13.7,9.7,19,,07/01/2021,06/30/2023,41,10/01/2023,03/31/2024
504009,NAVOS - INPATIENT SERVICES,WA,98126,95,86,Not Available,60,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,69,21.5,16.2,27.8,,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
504012,SMOKEY POINT BEHAVIORAL HOSPITAL,WA,98271,63,48,59,45,01/01/2023,12/31/2023,66.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,247,17.6,14.3,21.4,,07/01/2021,06/30/2023,54,10/01/2023,03/31/2024
504013,RAINIER SPRINGS,WA,98686,46,76,51,6,01/01/2023,12/31/2023,75.8,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,284,18.2,14.6,22.2,,07/01/2021,06/30/2023,89,10/01/2023,03/31/2024
504014,INLAND NORTHWEST BEHAVIORAL HEALTH,WA,99204,100,53,100,97,01/01/2023,12/31/2023,77.8,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Better Than the National Rate,183,14.3,11.1,18.3,,07/01/2021,06/30/2023,83,10/01/2023,03/31/2024
504015,SOUTH SOUND BEHAVIORAL HOSPITAL,WA,98503,22,79,77,23,01/01/2023,12/31/2023,82.6,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,224,19.2,15.4,23.2,,07/01/2021,06/30/2023,24,10/01/2023,03/31/2024
504016,WELLFOUND BEHAVIORAL HEALTH HOSPITAL,WA,98405,96,1,67,5,01/01/2023,12/31/2023,81.1,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,201,18,14.4,21.9,,07/01/2021,06/30/2023,7,10/01/2023,03/31/2024
510001,"WEST VIRGINIA UNIVERSITY HOSPITALS, INC",WV,26506,74,84,90,38,01/01/2023,12/31/2023,80.7,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,215,17.4,13.7,21.5,,07/01/2021,06/30/2023,82,10/01/2023,03/31/2024
510007,ST MARY'S MEDICAL CENTER,WV,25702,94,100,100,84,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,66,19.1,13.9,25.2,,07/01/2021,06/30/2023,84,10/01/2023,03/31/2024
510008,BERKELEY MEDICAL CENTER,WV,25401,100,95,68,71,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,110,23.3,18.2,29.6,,07/01/2021,06/30/2023,97,10/01/2023,03/31/2024
510022,CHARLESTON AREA MEDICAL CENTER,WV,25301,99,67,61,74,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,114,17.2,12.8,22.3,,07/01/2021,06/30/2023,70,10/01/2023,03/31/2024
510029,THOMAS MEMORIAL HOSPITAL,WV,25309,Not Available,Not Available,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2023,Not Available,10/01/2023,03/31/2024
510030,DAVIS MEDICAL CENTER,WV,26241,100,0,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,51,21.1,14.7,29,,07/01/2021,06/30/2023,31,10/01/2023,03/31/2024
510046,PRINCETON COMMUNITY HOSPITAL,WV,24740,98,99,98,81,01/01/2023,12/31/2023,84.8,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,363,17.1,14,20.7,,07/01/2021,06/30/2023,91,10/01/2023,03/31/2024
510058,CAMDEN CLARK MEDICAL CENTER,WV,26101,96,69,94,72,01/01/2023,12/31/2023,87.1,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,130,19.7,15.5,24.5,,07/01/2021,06/30/2023,95,10/01/2023,03/31/2024
510062,BECKLEY ARH HOSPITAL,WV,25801,98,94,88,76,01/01/2023,12/31/2023,91,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,243,18.6,14.9,22.8,,07/01/2021,06/30/2023,97,10/01/2023,03/31/2024
514001,HIGHLAND HOSPITAL,WV,25304,94,100,93,15,01/01/2023,12/31/2023,76.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Better Than the National Rate,114,13.7,9.9,18.2,,07/01/2021,06/30/2023,68,10/01/2023,03/31/2024
514008,RIVER PARK HOSPITAL,WV,25701,100,100,99,100,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,37,17.8,12.7,24.9,,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
514009,MILDRED MITCHELL-BATEMAN HOSPITAL,WV,25705,100,98,93,84,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,81,16.5,12.1,22.4,,07/01/2021,06/30/2023,95,10/01/2023,03/31/2024
514011,"HIGHLAND-CLARKSBURG HOSPITAL, INC",WV,26301,75,Not Available,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2023,51,10/01/2023,03/31/2024
514012,"WILLIAM R SHARPE, JR HOSPITAL",WV,26452,92,51,54,27,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,113,17.5,13.1,23,,07/01/2021,06/30/2023,24,10/01/2023,03/31/2024
520008,WAUKESHA MEMORIAL HOSPITAL,WI,53188,99,85,100,91,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,62,19.9,14.8,26.9,,07/01/2021,06/30/2023,96,10/01/2023,03/31/2024
520083,SSM HEALTH ST MARY'S HOSPITAL - MADISON,WI,53715,56,72,62,44,01/01/2023,12/31/2023,93.3,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,280,16.8,13.3,20.8,,07/01/2021,06/30/2023,93,10/01/2023,03/31/2024
520089,UNITYPOINT HEALTH - MERITER,WI,53715,80,49,51,1,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,115,20,15.3,25.7,,07/01/2021,06/30/2023,85,10/01/2023,03/31/2024
520116,WATERTOWN MEMORIAL HOSPITAL,WI,53098,100,82,63,71,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,150,19.1,14.4,24.9,,07/01/2021,06/30/2023,97,10/01/2023,03/31/2024
521308,AMERY HOSPITAL & CLINIC,WI,54001,96,9,54,0,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,67,17.3,12,23.7,,07/01/2021,06/30/2023,79,10/01/2023,03/31/2024
521343,STOUGHTON HOSPITAL,WI,53589,98,Not Available,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,70,19.8,13.8,28,,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
521354,SOUTHWEST HEALTH CENTER,WI,53818,Not Available,Not Available,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2023,Not Available,10/01/2023,03/31/2024
521359,TAMARACK HEALTH ASHLAND MEDICAL CENTER,WI,54806,100,81,97,97,01/01/2023,12/31/2023,91.3,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,125,19,14.6,24.3,,07/01/2021,06/30/2023,82,10/01/2023,03/31/2024
524000,AURORA PSYCHIATRIC HOSPITAL,WI,53213,76,98,99,38,01/01/2023,12/31/2023,89.3,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,279,18.5,15.3,22.4,,07/01/2021,06/30/2023,97,10/01/2023,03/31/2024
524002,WINNEBAGO MENTAL HEALTH INSTITUTE,WI,54985,85,72,34,24,01/01/2023,12/31/2023,84.1,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,662,19.5,16.9,22.5,,07/01/2021,06/30/2023,54,10/01/2023,03/31/2024
